Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1978","1978","t","8550","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1978","1978","1000 USD","7333","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1978","1978","t","1612494","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1978","1978","1000 USD","890404","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1979","1979","t","10492","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1979","1979","1000 USD","9602","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1979","1979","t","2086364","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1979","1979","1000 USD","1339275","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1980","1980","t","11233","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1980","1980","1000 USD","10556","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1980","1980","t","2493546","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1980","1980","1000 USD","1392555","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1981","1981","t","14306","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1981","1981","1000 USD","13984","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1981","1981","t","2784111","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1981","1981","1000 USD","1415960","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1982","1982","t","14018","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1982","1982","1000 USD","13501","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1982","1982","t","3139178","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1982","1982","1000 USD","1336074","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1983","1983","t","31849","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1983","1983","1000 USD","21514.17","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1983","1983","t","3392381","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1983","1983","1000 USD","1569028.12","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1984","1984","t","50326","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1984","1984","1000 USD","45923.09","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1984","1984","t","3460422","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1984","1984","1000 USD","2392279.56","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1985","1985","t","36710","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1985","1985","1000 USD","28893","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1985","1985","t","3732876","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1985","1985","1000 USD","1863441","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1986","1986","t","57320","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1986","1986","1000 USD","23053","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1986","1986","t","4922413","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1986","1986","1000 USD","1327833","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1987","1987","t","220080","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1987","1987","1000 USD","77955","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1987","1987","t","4742167","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1987","1987","1000 USD","1567019","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1988","1988","t","221503","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1988","1988","1000 USD","97605","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1988","1988","t","4812020","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1988","1988","1000 USD","2063842","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1989","1989","t","185423","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1989","1989","1000 USD","90101","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1989","1989","t","5794467","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1989","1989","1000 USD","2134018","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1990","1990","t","164885","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1990","1990","1000 USD","76235","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1990","1990","t","6519487","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1990","1990","1000 USD","1947990","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1991","1991","t","389667","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1991","1991","1000 USD","137986","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1991","1991","t","6316210","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1991","1991","1000 USD","2124427","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1992","1992","t","282895","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1992","1992","1000 USD","123357","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1992","1992","t","6200653","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1992","1992","1000 USD","2500499","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1993","1993","t","368294","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1993","1993","1000 USD","147531","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1993","1993","t","6650009","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1993","1993","1000 USD","2612301","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1994","1994","t","403590","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1994","1994","1000 USD","204509","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1994","1994","t","7728384","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1994","1994","1000 USD","3752927","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1995","1995","t","192835","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1995","1995","1000 USD","134360","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1995","1995","t","7711621","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1788","Vegetable Oil and Fat","1995","1995","1000 USD","4787551","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1788","Vegetable Oil and Fat","1996","1996","t","148146","E","Estimated value",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1788","Vegetable Oil and Fat","1996","1996","1000 USD","90935","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1788","Vegetable Oil and Fat","1996","1996","t","8815816","E","Estimated value",""
